unique_transaction_id,transaction_status,obligatedamount,baseandexercisedoptionsvalue,baseandalloptionsvalue,maj_agency_cat,mod_agency,maj_fund_agency_cat,contractingofficeagencyid,contractingofficeid,fundingrequestingagencyid,fundingrequestingofficeid,fundedbyforeignentity,signeddate,effectivedate,currentcompletiondate,ultimatecompletiondate,lastdatetoorder,contractactiontype,reasonformodification,typeofcontractpricing,priceevaluationpercentdifference,subcontractplan,lettercontract,multiyearcontract,performancebasedservicecontract,majorprogramcode,contingencyhumanitarianpeacekeepingoperation,contractfinancing,costorpricingdata,costaccountingstandardsclause,descriptionofcontractrequirement,purchasecardaspaymentmethod,numberofactions,nationalinterestactioncode,progsourceagency,progsourceaccount,progsourcesubacct,account_title,rec_flag,typeofidc,multipleorsingleawardidc,programacronym,vendorname,vendoralternatename,vendorlegalorganizationname,vendordoingasbusinessname,divisionname,divisionnumberorofficecode,vendorenabled,vendorlocationdisableflag,ccrexception,streetaddress,streetaddress2,streetaddress3,city,state,zipcode,vendorcountrycode,vendor_state_code,vendor_cd,congressionaldistrict,vendorsitecode,vendoralternatesitecode,dunsnumber,parentdunsnumber,phoneno,faxno,registrationdate,renewaldate,mod_parent,locationcode,statecode,PlaceofPerformanceCity,pop_state_code,placeofperformancecountrycode,placeofperformancezipcode,pop_cd,placeofperformancecongressionaldistrict,psc_cat,productorservicecode,systemequipmentcode,claimantprogramcode,principalnaicscode,informationtechnologycommercialitemcategory,gfe_gfp,useofepadesignatedproducts,recoveredmaterialclauses,seatransportation,contractbundling,consolidatedcontract,countryoforigin,placeofmanufacture,manufacturingorganizationtype,agencyid,piid,modnumber,transactionnumber,fiscal_year,idvagencyid,idvpiid,idvmodificationnumber,solicitationid,extentcompeted,reasonnotcompeted,numberofoffersreceived,commercialitemacquisitionprocedures,commercialitemtestprogram,smallbusinesscompetitivenessdemonstrationprogram,a76action,competitiveprocedures,solicitationprocedures,typeofsetaside,localareasetaside,evaluatedpreference,fedbizopps,research,statutoryexceptiontofairopportunity,organizationaltype,numberofemployees,annualrevenue,firm8aflag,hubzoneflag,sdbflag,issbacertifiedsmalldisadvantagedbusiness,shelteredworkshopflag,hbcuflag,educationalinstitutionflag,womenownedflag,veteranownedflag,srdvobflag,localgovernmentflag,minorityinstitutionflag,aiobflag,stategovernmentflag,federalgovernmentflag,minorityownedbusinessflag,apaobflag,tribalgovernmentflag,baobflag,naobflag,saaobflag,nonprofitorganizationflag,isothernotforprofitorganization,isforprofitorganization,isfoundation,haobflag,ishispanicservicinginstitution,emergingsmallbusinessflag,hospitalflag,contractingofficerbusinesssizedetermination,is1862landgrantcollege,is1890landgrantcollege,is1994landgrantcollege,isveterinarycollege,isveterinaryhospital,isprivateuniversityorcollege,isschoolofforestry,isstatecontrolledinstitutionofhigherlearning,isserviceprovider,receivescontracts,receivesgrants,receivescontractsandgrants,isairportauthority,iscouncilofgovernments,ishousingauthoritiespublicortribal,isinterstateentity,isplanningcommission,isportauthority,istransitauthority,issubchapterscorporation,islimitedliabilitycorporation,isforeignownedandlocated,isarchitectureandengineering,isdotcertifieddisadvantagedbusinessenterprise,iscitylocalgovernment,iscommunitydevelopedcorporationownedfirm,iscommunitydevelopmentcorporation,isconstructionfirm,ismanufacturerofgoods,iscorporateentitynottaxexempt,iscountylocalgovernment,isdomesticshelter,isfederalgovernmentagency,isfederallyfundedresearchanddevelopmentcorp,isforeigngovernment,isindiantribe,isintermunicipallocalgovernment,isinternationalorganization,islaborsurplusareafirm,islocalgovernmentowned,ismunicipalitylocalgovernment,isnativehawaiianownedorganizationorfirm,isotherbusinessororganization,isotherminorityowned,ispartnershiporlimitedliabilitypartnership,isschooldistrictlocalgovernment,issmallagriculturalcooperative,issoleproprietorship,istownshiplocalgovernment,istriballyownedfirm,istribalcollege,isalaskannativeownedcorporationorfirm,iscorporateentitytaxexempt,iswomenownedsmallbusiness,isecondisadvwomenownedsmallbusiness,isjointventurewomenownedsmallbusiness,isjointventureecondisadvwomenownedsmallbusiness,walshhealyact,servicecontractact,davisbaconact,clingercohenact,otherstatutoryauthority,prime_awardee_executive1,prime_awardee_executive1_compensation,prime_awardee_executive2,prime_awardee_executive2_compensation,prime_awardee_executive3,prime_awardee_executive3_compensation,prime_awardee_executive4,prime_awardee_executive4_compensation,prime_awardee_executive5,prime_awardee_executive5_compensation,interagencycontractingauthority,last_modified_date
066150f9336582956ad40599d7424cfc,active,969.00,969.00,969.00,"3600: VETERANS AFFAIRS, DEPARTMENT OF","3600: VETERANS AFFAIRS, DEPARTMENT OF",: ,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00573S: 573S-NF/SG SMALL PURCHASE,: ,: ,Not Applicable,10/10/2007,10/10/2007,10/20/2007,10/20/2007,,PO Purchase Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X,HOTEL ROOM FOR HOPTEL PATIENTS,Y: Yes,1,NONE: NONE,,,,,,,: ,,KITCHIN HOSPITALITY LIMITED LIABILITY COMPANY,JAMESON INN,,,,,,,,8 PERMETER CTR E STE 8050,,,ATLANTA,GA,303461604,UNITED STATES,GA,GA06,GA06,0414661080000PR,303461604,041466108,142667836,,,05/23/2001,07/31/2008,SUN SUITES INTERESTS  L.L.L.P.,25175,FL: FLORIDA,GAINESVILLE,FL: FLORIDA,USA: UNITED STATES,326081197,FL06,FL06,99,9999: MISCELLANEOUS ITEMS,: ,: ,: ,: ,N: Transaction does not use GFE/GFP,: ,: ,: ,: ,N: No,USA,: ,: ,"3600: VETERANS AFFAIRS, DEPARTMENT OF",V573S80163,0,0,2008,,,,,G: NOT COMPETED UNDER SAP,: ,1,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,15,1000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/10/2007
e23cd88aed09172ab71a1d8b686d7887,active,546178.00,.00,.00,9700: DEPT OF DEFENSE,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),9700: DEPT OF DEFENSE,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),HC1047: DEFENSE INFORMATION SYSTEMS ANGENCY,97AK: DEFENSE INFORMATION SYSTEMS AGENCY (DISA),HC1047: DEFENSE INFORMATION SYSTEMS ANGENCY,Not Applicable,12/27/2007,01/01/2008,12/31/2008,12/31/2008,,DO Delivery Order,G: EXERCISE AN OPTION,2: Combination (two or more),,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,: ,N: No,X,FIXED PRICE TYPE: TASK ORDER OPTION 2,N: No,1,NONE: NONE,,,,,,,: ,,FEMME COMP INCORPORATED,,,,,,,,,14170 NEWBROOK DRIVE,,,CHANTILLY,VA,20151,UNITED STATES,VA,VA10,VA10,,,148087661,148087661,,,,,FEMME COMP INCORPORATED,14744,VA: VIRGINIA,CHANTILLY,VA: VIRGINIA,USA: UNITED STATES,201512223,VA10,VA10,D,D399: OTHER ADP & TELECOMMUNICATIONS SVCS,000: NONE,S1: SERVICES,541214: PAYROLL SERVICES,F: NON-COMMERCIAL SERVICE,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,: ,N: NO,D: NOT A BUNDLED REQUIREMENT,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,0036,4,0,2008,9700,DCA10002D4004,0,,A: FULL AND OPEN COMPETITION,: ,17,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,FAIR,,0,0,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y: Yes,N: No,X: Not Applicable,Y: Yes,,,,,,,,,,,,X: Not Applicable,06/07/2009
81894e6a41fe3ba1ff88019b93b1156c,active,7200.00,7200.00,7200.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SPM4A1: DLA AVIATION,97AS: DEFENSE LOGISTICS AGENCY,SPM4A1: DLA AVIATION,Not Applicable,12/17/2007,12/17/2007,02/15/2008,02/15/2008,,PO Purchase Order,: ,J: Firm Fixed Price,0,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X,4506349881!CLEANING,N: No,1,NONE: NONE,,,,,,,: ,,PENMAR SOLUTIONS INC,,,,,,,,,2115 MARKET SQUARE BLVD,,,WAYNESBORO,PA,172683806,UNITED STATES,PA,PA09,PA09,614671944,172683806,614671944,614671944,,,12/19/2005,02/19/2009,PENMAR SOLUTIONS INC,68290,SC: SOUTH CAROLINA,SPARTANBURG,SC: SOUTH CAROLINA,USA: UNITED STATES,293011234,SC04,SC04,68,6850: MISCELLANEOUS CHEMICAL SPECIALTIES,000: NONE,A1A: AIRFRAMES AND SPARES,325998: ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,: ,N: No,USA,D: MFG IN U.S.,: ,9700: DEPT OF DEFENSE,SPM4A108M0689,0,0,2008,,,,,A: FULL AND OPEN COMPETITION,: ,1,D: ,Y: Yes,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,CORPORATE NOT TAX EXEMPT,1,450000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/02/2008
1dca85e8972af0dbafaeb3187c082172,active,59.00,59.00,.00,4700: GENERAL SERVICES ADMINISTRATION,4730: FEDERAL ACQUISITION SERVICE,: ,4730: FEDERAL ACQUISITION SERVICE,GV000: GSA/FSS TOOLS ACQUISITION DIVISION II,: ,: ,Not Applicable,12/04/2007,12/04/2007,01/06/2008,,,BPA Call Blanket Purchase Agreement,: ,NO: Not Reported,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X,DESCR N.A.,N: No,1,NONE: NONE,,,,,,,: ,,WYLIE ESTILL LIMITED,INNOVATIVE TOOLING SERVICES,WYLIE ESTILL LIMITED,INNOVATIVE TOOLING SERVICES,,,,,,2506 W MARSHALL,,,GRAND PRAIRIE,TX,750513513,UNITED STATES,TX,TX24,TX24,1576084640000PR,750513513,157608464,157608464,,,,03/14/2006,WYLIE-ESTILL  LTD.,30464,TX: TEXAS,GRAND PRAIRIE,TX: TEXAS,USA: UNITED STATES,750511351,TX24,TX24,51,"5120: HAND TOOLS, NONEDGED, NONPOWERED",: ,: ,332212: HAND AND EDGE TOOL MANUFACTURING,: ,N: Transaction does not use GFE/GFP,: ,: ,: ,: ,N: No,USA,: ,: ,4730: FEDERAL ACQUISITION SERVICE,GSMPNBPH7858,0,0,2008,4730,GS06FB2260,0,,F: COMPETED UNDER SAP,: ,0,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,8,4000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,08/22/2009
d96b7d0762e3c083bf435e16ed71163b,active,1543.80,1543.80,1543.80,"3600: VETERANS AFFAIRS, DEPARTMENT OF","3600: VETERANS AFFAIRS, DEPARTMENT OF",: ,"3600: VETERANS AFFAIRS, DEPARTMENT OF",00262S: 262S-NETWORK CONTRACT OFFICE 22 SMALL PURCHASES,: ,: ,Not Applicable,10/17/2007,10/17/2007,10/27/2007,10/27/2007,,PO Purchase Order,: ,J: Firm Fixed Price,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X,"CATHETER,DIAGNOSTIC,FEMORAL SELECTIVE,JUDKINS LEF",Y: Yes,1,NONE: NONE,,,,,,,: ,,CORDIS CORPORATION,,,,,,,,,14201 N W 60TH AVE,,,HIALEAH,FL,330142802,UNITED STATES,FL,FL21,FL21,0041210590000PR,330142802,004121059,001307081,,,11/15/2001,04/12/2008,JOHNSON & JOHNSON,44000,CA: CALIFORNIA,LOS ANGELES,CA: CALIFORNIA,USA: UNITED STATES,900731003,CA30,CA30,65,"6515: MED & SURGICAL INSTRUMENTS,EQ & SUP",: ,: ,: ,: ,N: Transaction does not use GFE/GFP,: ,: ,: ,: ,N: No,USA,: ,: ,"3600: VETERANS AFFAIRS, DEPARTMENT OF",V691P81585,0,0,2008,,,,,G: NOT COMPETED UNDER SAP,: ,1,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,89300,18.7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/25/2007
33120bfc7f57ee8ea0d81f26e2e3e2b7,active,.00,.00,.00,4700: GENERAL SERVICES ADMINISTRATION,4730: FEDERAL ACQUISITION SERVICE,: ,4730: FEDERAL ACQUISITION SERVICE,HR000: GSA/FSS GREATER SOUTHWEST ACQUISITION CTR (7FCO),: ,: ,Not Applicable,11/27/2007,11/27/2007,02/06/2008,,,BPA Call Blanket Purchase Agreement,D: CHANGE ORDER,NO: Not Reported,,: ,X,N: No,X: NOT APPLICABLE,,: ,: ,: ,X,DESCR N.A.,N: No,1,NONE: NONE,,,,,,,: ,,N H BRAGG AND SONS,,N H BRAGG AND SONS,,,,,,,92 PERRY RD STE A,,,BANGOR,ME,044016741,UNITED STATES,ME,ME02,ME02,0079953190000PR,044016741,007995319,007995319,,,02/22/2002,01/04/2008,N. H. BRAGG & SONS,01520,NC: NORTH CAROLINA,APEX,NC: NORTH CAROLINA,USA: UNITED STATES,275398160,NC04,NC04,51,"5110: HAND TOOLS, EDGED, NONPOWERED",: ,: ,332212: HAND AND EDGE TOOL MANUFACTURING,: ,N: Transaction does not use GFE/GFP,: ,: ,: ,: ,N: No,USA,: ,: ,4730: FEDERAL ACQUISITION SERVICE,GSSWDU2742,8066,0,2008,4730,GS07FSQBRG,0,,F: COMPETED UNDER SAP,: ,0,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,73,17000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,08/22/2009
d4b624ffa0163ec01c00083cad1a1703,active,.00,.00,.00,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,9700: DEPT OF DEFENSE,1700: DEPT OF THE NAVY,N63394: PORT HUENEME DIVISION,1700: DEPT OF THE NAVY,N00024: NAVSEA HQ,Not Applicable,10/04/2007,10/05/2007,11/23/2007,11/23/2007,,PO Purchase Order,F: TERMINATE FOR CONVENIENCE (COMPLETE OR PARTIAL),J: Firm Fixed Price,0,: ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,: ,X,MODEL 4418R4C-352-510,N: No,1,NONE: NONE,,,,,,,: ,,AYDIN DISPLAYS INCORPORATED,,,,,,,,,1 RIGA LN,,,BIRDSBORO,PA,195081303,UNITED STATES,PA,PA06,PA06,0873143520000PR,195081303,087314352,075929067,,,04/17/2002,10/05/2007,VIDEO DISPLAY CORPORATION,06504,PA: PENNSYLVANIA,BIRDSBORO,PA: PENNSYLVANIA,USA: UNITED STATES,195081303,PA06,PA06,53,5340: HARDWARE,000: NONE,A3: SHIPS,334111: ELECTRONIC COMPUTER MANUFACTURING,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,N: NO,: ,N: No,USA,D: MFG IN U.S.,: ,9700: DEPT OF DEFENSE,N6339407P0679,P00002,0,2008,,,,N6339407T1174,A: FULL AND OPEN COMPETITION,: ,14,A: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,Y,,,,82,16000000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,Y: Yes,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/04/2007
91f8b885160beb032bc54546baf07083,active,5559.00,5559.00,5559.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SPM5EF: DLA TROOP SUPPORT,97AS: DEFENSE LOGISTICS AGENCY,SPM5EF: DLA TROOP SUPPORT,Not Applicable,11/27/2007,11/27/2007,12/04/2007,12/04/2007,,DO Delivery Order,: ,2: Combination (two or more),,B: PLAN NOT REQUIRED ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,N: No,X,"4506173162!PALLET,MA",N: No,1,NONE: NONE,,,,,,,: ,,TREEN BOX & PALLET CORP,,,,,,,,,1950 STREET RD STE 400,,,BENSALEM,PA,19020,UNITED STATES,PA,PA08,PA08,,,043274968,043274968,,,,,TREEN BOX & PALLET CORP.,05612,PA: PENNSYLVANIA,BENSALEM,PA: PENNSYLVANIA,USA: UNITED STATES,190207341,PA08,PA08,39,3990: MISC MATERIALS HANDLING EQ,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,333999: ALL OTHER MISCELLANEOUS GENERAL PURPOSE MACHINERY MANUFACTURING,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,0131,0,0,2008,9700,SPM53006D0004,0,,D: FULL AND OPEN COMPETITION AFTER EXCLUSION OF SOURCES,FOC: FOLLOW-ON CONTRACT ,2,D: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,60,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,O: OTHER THAN SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,02/25/2013
7b4e0f36774773a1b16bf71fb0488753,active,26441.00,26441.00,26441.00,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,9700: DEPT OF DEFENSE,97AS: DEFENSE LOGISTICS AGENCY,SPM300: DLA TROOP SUPPORT,97AS: DEFENSE LOGISTICS AGENCY,SPM300: DLA TROOP SUPPORT,Not Applicable,11/23/2007,11/23/2007,11/30/2007,11/30/2007,,DO Delivery Order,: ,J: Firm Fixed Price,,B: PLAN NOT REQUIRED ,X,N: No,X: NOT APPLICABLE,,: ,Z: NOT APPLICABLE,N: No,X,"4506161462!GRAPES,FR",N: No,1,NONE: NONE,,,,,,,: ,,"PRODUCE SOURCE PARTNERS, INC.",,,,,,,,,8411 SANFORD DR,,,RICHMOND,VA,232282822,UNITED STATES,VA,VA07,VA07,174284315,232282822,174284315,132282604,,,03/28/2002,11/02/2008,PRODUCE SOURCE PARTNERS,67000,VA: VIRGINIA,RICHMOND,VA: VIRGINIA,USA: UNITED STATES,232192323,VA03,VA03,89,8920: BAKERY AND CEREAL PRODUCTS,000: NONE,C9E: ALL OTHERS NOT IDENTIFIABLE TO ANY OTHER PROCUREMENT PROGRAM,424480: FRESH FRUIT AND VEGETABLE MERCHANT WHOLESALERS,Z: NOT IT PRODUCTS OR SERVICES,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,U: UNKNOWN,D: NOT A BUNDLED REQUIREMENT,N: No,USA,C: NOT A MANUFACTURED END PRODUCT,: ,9700: DEPT OF DEFENSE,327E,0,0,2008,9700,SPM30008DP004,0,,A: FULL AND OPEN COMPETITION,: ,4,A: ,N: No,N: NO,No,,NP: NEGOTIATED PROPOSAL/QUOTE,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,CORPORATE NOT TAX EXEMPT,230,74032000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N,,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N: No,X: Not Applicable,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,04/10/2008
da385ce23b3661192073c6ca25ed9b84,active,24804.00,24804.00,24804.00,"1500: JUSTICE, DEPARTMENT OF",1540: FEDERAL PRISON SYSTEM,: ,1540: FEDERAL PRISON SYSTEM,"41502: WASECA, FCI",: ,: ,Not Applicable,10/01/2007,10/01/2007,10/01/2007,10/01/2007,,PO Purchase Order,: ,J: Firm Fixed Price,,: ,X,N: No,N: NO - SERVICE WHERE PBA IS NOT USED.,,: ,: ,: ,X,REFRIDGERATED WAREHOUSE STORAGE SPACE FOR FOOD ITEMS FROM THE FEDERAL CORRECTIONAL INSTITUTION WASECA MINNESOTA.,N: No,1,NONE: NONE,,,,,,,: ,,MINNESOTA FREEZER WAREHOUSE COMPANY,,MINNESOTA FREEZER WAREHOUSE COMPANY,MINNESOTA FREEZER WAREHOUSE COMPANY INCORPORATED,,,,,,820 E 13TH ST,,,ALBERT LEA,MN,560075213,UNITED STATES,MN,MN01,MN01,0077907510000PR,560075213,007790751,007790751,,,10/08/2003,08/14/2008,MINNESOTA FREEZER WAREHOUSE CO INC,68296,MN: MINNESOTA,WASECA,MN: MINNESOTA,USA: UNITED STATES,560930031,MN01,MN01,C,C117: WAREHOUSE BUILDINGS,: ,: ,493120: REFRIGERATED WAREHOUSING AND STORAGE,: ,N: Transaction does not use GFE/GFP,E: NOT REQUIRED,C: NO CLAUSES INCLUDED AND NO SUSTAINABILITY INCLUDED,: ,: ,N: No,USA,: ,: ,1540: FEDERAL PRISON SYSTEM,DJBWASHA110002,0,0,2008,,,,41502-0012-8,F: COMPETED UNDER SAP,: ,3,D: ,N: No,N: NO,No,,SP1: SIMPLIFIED ACQUISITION,NONE: NO SET ASIDE USED.,,NONE: NO PREFERENCE USED,X,,,,49,5171340,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,S: SMALL BUSINESS,N,N,N,N,N,N,N,N,,N,N,,N,N,N,N,N,N,N,N,N,N,,,N,N,N,,N,N,N,N,N,,N,N,N,N,N,N,N,N,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,X: Not Applicable,N: No,X: Not Applicable,N: No,,,,,,,,,,,,X: Not Applicable,10/01/2007
